Trade #,Type       ,Signal     ,Date/Time          ,Price  ,Contracts,Profit    ,ProfitPerc,ProfitEqPerc,ProfitEq   ,RunUpPerc,RunUp      ,DrawdownPerc,Drawdown
       ,Exit Short ,Enter Long ,2020-10-23 02:00:00,0.2554 ,1802952.6,-17632.877,-0.03982  ,-0.03943    ,428535.3000,0.03005  ,13305.79   ,0.07446     ,32976.004
103    ,Entry Long ,Enter Long ,2020-10-23 02:00:00,0.2554 ,         ,          ,          ,            ,           ,         ,           ,            ,
       ,Exit Long  ,Enter Short,2020-10-29 13:00:00,0.24676,1623326.9,-14025.544,-0.03383  ,-0.03265    ,414509.78  ,0.01644  ,6817.973   ,0.05051     ,20940.918
104    ,Entry Short,Enter Short,2020-10-29 13:00:00,0.24676,         ,          ,          ,            ,           ,         ,           ,            ,
       ,Exit Short ,Enter Long ,2020-11-07 01:00:00,0.25214,1667599.5,-8971.686 ,-0.0218   ,-0.02159    ,405538.1000,0.07449  ,30650.479  ,0.06152     ,25314.16
105    ,Entry Long ,Enter Long ,2020-11-07 01:00:00,0.25214,         ,          ,          ,            ,           ,         ,           ,            ,
       ,Exit Long  ,Enter Short,2020-12-09 01:00:00,0.58691,1525059.1,510544.03 ,1.32771   ,1.25583     ,916082.1000,2.12192  ,815937.1000,0.03101     ,11925.962
106    ,Entry Short,Enter Short,2020-12-09 01:00:00,0.58691,         ,          ,          ,            ,           ,         ,           ,            ,
       ,Exit Short ,Enter Long ,2020-12-19 01:00:00,0.57514,1547800  ,18217.605 ,0.02005   ,0.01986     ,934299.75  ,0.25496  ,231612.8000,0.12283     ,111580.9000
107    ,Entry Long ,Enter Long ,2020-12-19 01:00:00,0.57514,         ,          ,          ,            ,           ,         ,           ,            ,
       ,Exit Long  ,Open       ,                   ,       ,         ,          ,          ,            ,           ,         ,           ,            ,
