Trade #,Type       ,Signal     ,Date/Time          ,Price ,Contracts,Profit    ,ProfitPerc,ProfitEqPerc,ProfitEq ,RunUpPerc,RunUp    ,DrawdownPerc,Drawdown
       ,Exit Long  ,Enter Short,2018-05-02 14:00:00,147.85,1711.31  ,38042.42  ,0.18      ,0.17        ,263733.28,0.32     ,69462.07 ,0.01        ,1916.67
123    ,Entry Short,Enter Short,2018-05-02 14:00:00,147.85,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2018-05-04 02:00:00,153.88,1772.44  ,-10687.81 ,-0.04     ,-0.04       ,253045.47,0.01     ,2392.79  ,0.12        ,30202.38
124    ,Entry Long ,Enter Long ,2018-05-04 02:00:00,153.88,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2018-05-11 02:00:00,155.38,1563.42  ,2345.13   ,0.01      ,0.01        ,255390.61,0.19     ,46417.94 ,0.04        ,9708.84
125    ,Entry Short,Enter Short,2018-05-11 02:00:00,155.38,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2018-06-04 02:00:00,124.6 ,1635.09  ,50328.07  ,0.2       ,0.2         ,305718.7 ,0.3      ,75263.2  ,0           ,5.16
126    ,Entry Long ,Enter Long ,2018-06-04 02:00:00,124.6 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2018-06-09 02:00:00,119.98,2394.25  ,-11061.43 ,-0.04     ,-0.04       ,294657.25,0.02     ,5195.52  ,0.07        ,20542.66
127    ,Entry Short,Enter Short,2018-06-09 02:00:00,119.98,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2018-07-04 02:00:00,84.96 ,2439.95  ,85447.05  ,0.29      ,0.29        ,380104.28,0.4      ,115653.63,0.01        ,2025.16
128    ,Entry Long ,Enter Long ,2018-07-04 02:00:00,84.96 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2018-07-10 14:00:00,79.89 ,4364.62  ,-22128.62 ,-0.06     ,-0.06       ,357975.66,0.05     ,18636.93 ,0.12        ,44781
129    ,Entry Short,Enter Short,2018-07-10 14:00:00,79.89 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2018-07-18 02:00:00,83.71 ,4452.03  ,-17006.75 ,-0.05     ,-0.05       ,340968.9 ,0.07     ,24664.25 ,0.13        ,46033.99
130    ,Entry Long ,Enter Long ,2018-07-18 02:00:00,83.71 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2018-07-29 14:00:00,83.95 ,3871.96  ,929.27    ,0         ,0           ,341898.2 ,0.13     ,41701.01 ,0.05        ,17152.78
131    ,Entry Short,Enter Short,2018-07-29 14:00:00,83.95 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2018-08-27 02:00:00,57.18 ,4043.36  ,108240.75 ,0.32      ,0.32        ,450138.94,0.41     ,139859.83,0.01        ,2587.75
132    ,Entry Long ,Enter Long ,2018-08-27 02:00:00,57.18 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2018-09-07 14:00:00,57.18 ,7849.25  ,0         ,0         ,0           ,450138.94,0.21     ,94897.43 ,0.06        ,25745.54
133    ,Entry Short,Enter Short,2018-09-07 14:00:00,57.18 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2018-09-17 02:00:00,56.34 ,7811.41  ,6561.58   ,0.01      ,0.01        ,456700.5 ,0.18     ,79207.7  ,0.03        ,13591.85
134    ,Entry Long ,Enter Long ,2018-09-17 02:00:00,56.34 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2018-09-19 02:00:00,53.57 ,7996.59  ,-22150.56 ,-0.05     ,-0.05       ,434549.97,0.03     ,12554.65 ,0.1         ,46620.12
135    ,Entry Short,Enter Short,2018-09-19 02:00:00,53.57 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2018-09-22 02:00:00,57.94 ,8048.96  ,-35173.96 ,-0.08     ,-0.08       ,399376   ,0.04     ,16339.39 ,0.18        ,75901.7
136    ,Entry Long ,Enter Long ,2018-09-22 02:00:00,57.94 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2018-10-04 14:00:00,57.93 ,6384.04  ,-63.84    ,-0        ,-0          ,399312.16,0.13     ,48135.66 ,0.06        ,22918.7
137    ,Entry Short,Enter Short,2018-10-04 14:00:00,57.93 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2018-11-05 01:00:00,52.5  ,6843.31  ,37159.17  ,0.09      ,0.09        ,436471.34,0.18     ,72060.05 ,0.03        ,11975.79
138    ,Entry Long ,Enter Long ,2018-11-05 01:00:00,52.5  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2018-11-11 13:00:00,51.69 ,7892.55  ,-6392.97  ,-0.02     ,-0.01       ,430078.38,0.07     ,30228.47 ,0.03        ,12391.3
139    ,Entry Short,Enter Short,2018-11-11 13:00:00,51.69 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2018-12-02 01:00:00,33.17 ,8258.46  ,152946.67 ,0.36      ,0.35        ,583025.06,0.49     ,209434.55,0           ,33.06
140    ,Entry Long ,Enter Long ,2018-12-02 01:00:00,33.17 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2018-12-04 13:00:00,31.32 ,17061.93 ,-31564.57 ,-0.06     ,-0.05       ,551460.5 ,0.05     ,25592.9  ,0.11        ,62617.28
141    ,Entry Short,Enter Short,2018-12-04 13:00:00,31.32 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2018-12-18 13:00:00,27.83 ,17473.75 ,60983.39  ,0.11      ,0.11        ,612443.9 ,0.29     ,158486.9 ,0.02        ,9785.3
142    ,Entry Long ,Enter Long ,2018-12-18 13:00:00,27.83 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2018-12-28 13:00:00,29.06 ,20669.28 ,25423.22  ,0.04      ,0.04        ,637867.06,0.32     ,181476.28,0.01        ,7440.94
143    ,Entry Short,Enter Short,2018-12-28 13:00:00,29.06 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2018-12-30 13:00:00,31.11 ,21786.43 ,-44662.18 ,-0.07     ,-0.07       ,593204.9 ,0.02     ,10239.62 ,0.15        ,97821.07
144    ,Entry Long ,Enter Long ,2018-12-30 13:00:00,31.11 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2019-01-02 01:00:00,30.7  ,19020.02 ,-7798.21  ,-0.01     ,-0.01       ,585406.7 ,0.03     ,17688.62 ,0.05        ,31953.63
145    ,Entry Short,Enter Short,2019-01-02 01:00:00,30.7  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2019-01-02 13:00:00,31.35 ,18909.39 ,-12291.1  ,-0.02     ,-0.02       ,573115.56,0        ,16.43    ,0.06        ,33280.53
146    ,Entry Long ,Enter Long ,2019-01-02 13:00:00,31.35 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2019-01-13 01:00:00,32.22 ,17387.08 ,15126.76  ,0.03      ,0.03        ,588242.4 ,0.31     ,171088.88,0.01        ,6259.35
147    ,Entry Short,Enter Short,2019-01-13 01:00:00,32.22 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2019-01-25 13:00:00,32.15 ,18114.72 ,1268.03   ,0         ,0           ,589510.4 ,0.09     ,51264.66 ,0.03        ,16303.25
148    ,Entry Long ,Enter Long ,2019-01-25 13:00:00,32.15 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2019-01-29 13:00:00,30.91 ,17860.8  ,-22147.39 ,-0.04     ,-0.04       ,567363   ,0.06     ,31792.22 ,0.07        ,40365.41
149    ,Entry Short,Enter Short,2019-01-29 13:00:00,30.91 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2019-02-03 01:00:00,32.9  ,18208.69 ,-36235.29 ,-0.06     ,-0.06       ,531127.7 ,0.02     ,9286.43  ,0.12        ,67372.16
150    ,Entry Long ,Enter Long ,2019-02-03 01:00:00,32.9  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2019-02-27 01:00:00,45.06 ,15328.02 ,186388.72 ,0.37      ,0.35        ,717516.44,0.62     ,314377.7 ,0.07        ,35561.01
151    ,Entry Short,Enter Short,2019-02-27 01:00:00,45.06 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2019-03-03 13:00:00,47.96 ,15790.99 ,-45793.87 ,-0.06     ,-0.06       ,671722.56,0.06     ,43109.4  ,0.09        ,63795.6
152    ,Entry Long ,Enter Long ,2019-03-03 13:00:00,47.96 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2019-04-13 14:00:00,79.24 ,13668.06 ,427536.9  ,0.65      ,0.64        ,1099259.5,1.07     ,704451.8 ,0.07        ,45241.28
153    ,Entry Short,Enter Short,2019-04-13 14:00:00,79.24 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2019-05-04 02:00:00,75.93 ,13748.28 ,45506.81  ,0.04      ,0.04        ,1144766.2,0.18     ,195775.5 ,0.07        ,74240.71
154    ,Entry Long ,Enter Long ,2019-05-04 02:00:00,75.93 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2019-05-24 02:00:00,88.12 ,14210.63 ,173227.58 ,0.16      ,0.15        ,1317993.9,0.41     ,446355.88,0.06        ,69774.2
155    ,Entry Short,Enter Short,2019-05-24 02:00:00,88.12 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2019-05-24 14:00:00,91.29 ,14821.29 ,-46983.49 ,-0.04     ,-0.04       ,1271010.4,0        ,0        ,0.14        ,186155.4
156    ,Entry Long ,Enter Long ,2019-05-24 14:00:00,91.29 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2019-06-05 14:00:00,103.96,12840.5  ,162689.14 ,0.14      ,0.13        ,1433699.5,0.34     ,394203.34,0           ,26.83
157    ,Entry Short,Enter Short,2019-06-05 14:00:00,103.96,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2019-06-08 14:00:00,114.66,13672.39 ,-146294.58,-0.1      ,-0.1        ,1287404.9,0.04     ,51818.36 ,0.17        ,240770.78
158    ,Entry Long ,Enter Long ,2019-06-08 14:00:00,114.66,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2019-06-27 02:00:00,133.84,10703.68 ,205296.58 ,0.17      ,0.16        ,1492701.5,0.27     ,331492.97,0.03        ,33716.59
159    ,Entry Short,Enter Short,2019-06-27 02:00:00,133.84,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2019-07-22 02:00:00,99.25 ,11053.08 ,382326.03 ,0.26      ,0.26        ,1875027.5,0.47     ,694575.56,0.02        ,31280.22
160    ,Entry Long ,Enter Long ,2019-07-22 02:00:00,99.25 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2019-07-24 02:00:00,93.01 ,18793.16 ,-117269.32,-0.06     ,-0.06       ,1757758.2,0.02     ,32700.1  ,0.11        ,201274.75
161    ,Entry Short,Enter Short,2019-07-24 02:00:00,93.01 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2019-08-02 02:00:00,97.17 ,18722.64 ,-77886.18 ,-0.04     ,-0.04       ,1679872  ,0.12     ,215497.6 ,0.08        ,144351.55
162    ,Entry Long ,Enter Long ,2019-08-02 02:00:00,97.17 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2019-08-08 14:00:00,91.47 ,16640.19 ,-94849.09 ,-0.06     ,-0.06       ,1585023  ,0.1      ,162408.25,0.1         ,169230.73
163    ,Entry Short,Enter Short,2019-08-08 14:00:00,91.47 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2019-09-09 02:00:00,69.15 ,17173.87 ,383320.78 ,0.24      ,0.24        ,1968343.8,0.32     ,504053.1 ,0           ,0
164    ,Entry Long ,Enter Long ,2019-09-09 02:00:00,69.15 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2019-09-24 02:00:00,70.64 ,27676    ,41237.24  ,0.02      ,0.02        ,2009581  ,0.16     ,305266.28,0.11        ,213105.2
165    ,Entry Short,Enter Short,2019-09-24 02:00:00,70.64 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2019-10-09 14:00:00,57.21 ,28201.52 ,378746.4  ,0.19      ,0.19        ,2388327.5,0.29     ,575875.06,0           ,91.51
166    ,Entry Long ,Enter Long ,2019-10-09 14:00:00,57.21 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2019-10-13 14:00:00,56.16 ,41117.23 ,-43173.09 ,-0.02     ,-0.02       ,2345154.2,0.05     ,122529.34,0.03        ,71543.98
167    ,Entry Short,Enter Short,2019-10-13 14:00:00,56.16 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2019-10-27 13:00:00,56.35 ,41358.75 ,-7858.16  ,-0        ,-0          ,2337296.2,0.16     ,372228.75,0.14        ,326320.53
168    ,Entry Long ,Enter Long ,2019-10-27 13:00:00,56.35 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2019-11-15 01:00:00,59.73 ,40234.6  ,135992.95 ,0.06      ,0.06        ,2473289  ,0.17     ,389068.6 ,0           ,103.49
169    ,Entry Short,Enter Short,2019-11-15 01:00:00,59.73 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2019-12-29 01:00:00,41.71 ,41025.09 ,739272.1  ,0.3       ,0.3         ,3212561.2,0.4      ,980909.9 ,0.02        ,37743.08
170    ,Entry Long ,Enter Long ,2019-12-29 01:00:00,41.71 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-01-03 13:00:00,40.65 ,74007.71 ,-78448.17 ,-0.03     ,-0.02       ,3134113  ,0.05     ,169477.66,0.07        ,219802.9
171    ,Entry Short,Enter Short,2020-01-03 13:00:00,40.65 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-01-05 01:00:00,42.12 ,76370.28 ,-112264.31,-0.04     ,-0.04       ,3021848.8,0        ,0        ,0.05        ,163432.4
172    ,Entry Long ,Enter Long ,2020-01-05 01:00:00,42.12 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-01-25 01:00:00,54.43 ,69935.49 ,860905.9  ,0.29      ,0.28        ,3882754.5,0.5      ,1471442.8,0           ,153.78
173    ,Entry Short,Enter Short,2020-01-25 01:00:00,54.43 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-01-29 01:00:00,59    ,70645.1  ,-322848.1 ,-0.08     ,-0.08       ,3559906.5,0.04     ,154712.77,0.13        ,491689.9
174    ,Entry Long ,Enter Long ,2020-01-29 01:00:00,59    ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-02-18 13:00:00,73.3  ,58246.26 ,832921.5  ,0.24      ,0.23        ,4392828  ,0.43     ,1478290.1,0.01        ,51256.71
175    ,Entry Short,Enter Short,2020-02-18 13:00:00,73.3  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-02-24 13:00:00,77.65 ,59341.19 ,-258134.17,-0.06     ,-0.06       ,4134693.8,0.1      ,420729.03,0.09        ,412421.28
176    ,Entry Long ,Enter Long ,2020-02-24 13:00:00,77.65 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-02-26 13:00:00,71.38 ,52359.64 ,-328294.94,-0.08     ,-0.08       ,3806399  ,0        ,0        ,0.16        ,645070.75
177    ,Entry Short,Enter Short,2020-02-26 13:00:00,71.38 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-03-24 13:00:00,38.52 ,52847.47 ,1736567.9 ,0.46      ,0.46        ,5542967  ,0.65     ,2442610  ,0           ,187.82
178    ,Entry Long ,Enter Long ,2020-03-24 13:00:00,38.52 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-04-14 02:00:00,41.39 ,136742.6 ,392451.25 ,0.07      ,0.07        ,5935418  ,0.24     ,1253929.6,0.05        ,252973.81
179    ,Entry Short,Enter Short,2020-04-14 02:00:00,41.39 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-04-19 14:00:00,43.23 ,142073.03,-261414.38,-0.04     ,-0.04       ,5674003.5,0.08     ,487310.5 ,0.08        ,446109.3
180    ,Entry Long ,Enter Long ,2020-04-19 14:00:00,43.23 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-04-21 14:00:00,41.06 ,127634.65,-276967.2 ,-0.05     ,-0.05       ,5397036.5,0        ,11487.12 ,0.08        ,463313.78
181    ,Entry Short,Enter Short,2020-04-21 14:00:00,41.06 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-04-25 02:00:00,43.51 ,130207.91,-319009.38,-0.06     ,-0.06       ,5078027  ,0.02     ,111978.8 ,0.1         ,511717.1
182    ,Entry Long ,Enter Long ,2020-04-25 02:00:00,43.51 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-05-11 02:00:00,43.74 ,112130.41,25789.99  ,0.01      ,0.01        ,5103817  ,0.17     ,829765.06,0.1         ,473190.34
183    ,Entry Short,Enter Short,2020-05-11 02:00:00,43.74 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-05-19 02:00:00,44.72 ,115753.45,-113438.38,-0.02     ,-0.02       ,4990378.5,0.1      ,504685.03,0.07        ,333369.94
184    ,Entry Long ,Enter Long ,2020-05-19 02:00:00,44.72 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-05-23 14:00:00,43.99 ,108230.74,-79008.44 ,-0.02     ,-0.02       ,4911370  ,0.03     ,159099.19,0.07        ,346338.38
185    ,Entry Short,Enter Short,2020-05-23 14:00:00,43.99 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-05-30 02:00:00,44.38 ,110533.83,-43108.19 ,-0.01     ,-0.01       ,4868262  ,0.05     ,245385.11,0.03        ,135956.61
186    ,Entry Long ,Enter Long ,2020-05-30 02:00:00,44.38 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-06-10 02:00:00,46.18 ,107885.81,194194.45 ,0.04      ,0.04        ,5062456.5,0.12     ,594450.8 ,0           ,18340.59
187    ,Entry Short,Enter Short,2020-06-10 02:00:00,46.18 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-07-07 02:00:00,42.68 ,108555.87,379945.53 ,0.08      ,0.08        ,5442402  ,0.15     ,762062.2 ,0.02        ,108555.87
188    ,Entry Long ,Enter Long ,2020-07-07 02:00:00,42.68 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-07-16 14:00:00,42.93 ,121963.93,30490.98  ,0.01      ,0.01        ,5472893  ,0.07     ,386625.66,0.04        ,218315.44
189    ,Entry Short,Enter Short,2020-07-16 14:00:00,42.93 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-07-23 02:00:00,43.85 ,126311.43,-116206.52,-0.02     ,-0.02       ,5356686.5,0.04     ,205887.62,0.05        ,279148.25
190    ,Entry Long ,Enter Long ,2020-07-23 02:00:00,43.85 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-08-12 14:00:00,55.27 ,118626.36,1354713   ,0.26      ,0.25        ,6711399.5,0.49     ,2546908  ,0           ,482.25
191    ,Entry Short,Enter Short,2020-08-12 14:00:00,55.27 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-08-16 14:00:00,59.21 ,120308.33,-474014.8 ,-0.07     ,-0.07       ,6237384.5,0.06     ,395814.4 ,0.14        ,923968
192    ,Entry Long ,Enter Long ,2020-08-16 14:00:00,59.21 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-08-24 02:00:00,59.69 ,99137.23 ,47585.87  ,0.01      ,0.01        ,6284970.5,0.16     ,965596.6 ,0.02        ,141766.23
193    ,Entry Short,Enter Short,2020-08-24 02:00:00,59.69 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-09-01 14:00:00,61.46 ,104254.61,-184530.66,-0.03     ,-0.03       ,6100440  ,0.1      ,624485.1 ,0.07        ,412848.25
194    ,Entry Long ,Enter Long ,2020-09-01 14:00:00,61.46 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-09-04 02:00:00,54.88 ,97840.6  ,-643791.1 ,-0.11     ,-0.11       ,5456649  ,0.05     ,283737.75,0.26        ,1558600.8
195    ,Entry Short,Enter Short,2020-09-04 02:00:00,54.88 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-10-01 02:00:00,45.85 ,98561.64 ,890011.6  ,0.16      ,0.16        ,6346660.5,0.24     ,1298056.8,0           ,0
196    ,Entry Long ,Enter Long ,2020-10-01 02:00:00,45.85 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-10-04 02:00:00,45.44 ,136154.77,-55823.46 ,-0.01     ,-0.01       ,6290837  ,0.06     ,356725.5 ,0.06        ,347194.66
197    ,Entry Short,Enter Short,2020-10-04 02:00:00,45.44 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-10-05 14:00:00,46.21 ,137071.55,-105545.09,-0.02     ,-0.02       ,6185292  ,0        ,10965.72 ,0.04        ,220685.2
198    ,Entry Long ,Enter Long ,2020-10-05 14:00:00,46.21 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-10-18 02:00:00,47.4  ,130962.19,155845    ,0.03      ,0.03        ,6341137  ,0.12     ,698028.5 ,0.02        ,149296.89
199    ,Entry Short,Enter Short,2020-10-18 02:00:00,47.4  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-10-22 14:00:00,52.09 ,132485.36,-621356.3 ,-0.1      ,-0.1        ,5719780.5,0.02     ,119236.82,0.19        ,1184419.1
200    ,Entry Long ,Enter Long ,2020-10-22 14:00:00,52.09 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-11-01 13:00:00,55.17 ,98129.34 ,302238.38 ,0.06      ,0.05        ,6022019  ,0.16     ,826249.06,0           ,0
201    ,Entry Short,Enter Short,2020-11-01 13:00:00,55.17 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-11-06 13:00:00,58.45 ,108087.21,-354526.06,-0.06     ,-0.06       ,5667493  ,0.07     ,443157.56,0.14        ,859293.3
202    ,Entry Long ,Enter Long ,2020-11-06 13:00:00,58.45 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-11-28 01:00:00,70.55 ,87923.08 ,1063869.2 ,0.21      ,0.19        ,6731362  ,0.61     ,3125665.5,0.02        ,127488.47
203    ,Entry Short,Enter Short,2020-11-28 01:00:00,70.55 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-12-02 01:00:00,85.31 ,94760.48 ,-1398664.6,-0.21     ,-0.21       ,5332697.5,0.03     ,199944.61,0.32        ,2122634.8
204    ,Entry Long ,Enter Long ,2020-12-02 01:00:00,85.31 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-12-09 01:00:00,80.61 ,59976.26 ,-281888.44,-0.06     ,-0.05       ,5050809  ,0.07     ,370053.53,0.12        ,596763.8
205    ,Entry Short,Enter Short,2020-12-09 01:00:00,80.61 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-12-15 13:00:00,81.52 ,62116.56 ,-56526.07 ,-0.01     ,-0.01       ,4994283  ,0.13     ,659056.7 ,0.05        ,267722.38
206    ,Entry Long ,Enter Long ,2020-12-15 13:00:00,81.52 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Open       ,                   ,      ,         ,          ,          ,            ,         ,         ,         ,            ,
