Trade #,Type       ,Signal     ,Date/Time          ,Price  ,Contracts  ,Profit    ,ProfitPerc,ProfitEqPerc,ProfitEq ,RunUpPerc,RunUp    ,DrawdownPerc,Drawdown
142    ,Entry Short,Enter Short,2020-08-22 02:00:00,404.36 ,           ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-08-31 02:00:00,408.63 ,244084.9304,-1042242.6,-0.01     ,-0.01       ,98608240 ,0.08     ,8374554  ,0.06        ,6136295
143    ,Entry Long ,Enter Long ,2020-08-31 02:00:00,408.63 ,           ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-09-05 14:00:00,382.98 ,228637.7239,-5864557.5,-0.06     ,-0.06       ,92743680 ,0.2      ,18505938 ,0.15        ,13889742
144    ,Entry Short,Enter Short,2020-09-05 14:00:00,382.98 ,           ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-09-14 02:00:00,371.56 ,240170.1546,2742743.2 ,0.03      ,0.03        ,95486424 ,0.19     ,17277840 ,0.02        ,1685994.5
145    ,Entry Long ,Enter Long ,2020-09-14 02:00:00,371.56 ,           ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-09-22 14:00:00,348.63 ,261536.1404,-5997023.5,-0.06     ,-0.06       ,89489400 ,0.06     ,6046715.5,0.11        ,10607906
146    ,Entry Short,Enter Short,2020-09-22 14:00:00,348.63 ,           ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-09-30 02:00:00,356.66 ,254007.4886,-2039680.1,-0.02     ,-0.02       ,87449720 ,0.1      ,8943604  ,0.06        ,5194453
147    ,Entry Long ,Enter Long ,2020-09-30 02:00:00,356.66 ,           ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-10-03 14:00:00,346.97 ,241607.9513,-2341181  ,-0.03     ,-0.03       ,85108536 ,0.04     ,3541972.5,0.06        ,5339535.5
148    ,Entry Short,Enter Short,2020-10-03 14:00:00,346.97 ,           ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-10-10 14:00:00,363.17 ,242842.2451,-3934044.2,-0.05     ,-0.05       ,81174496 ,0.04     ,3390077.8,0.09        ,7778237
149    ,Entry Long ,Enter Long ,2020-10-10 14:00:00,363.17 ,           ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-10-30 01:00:00,388.32 ,212189.5191,5336566.5 ,0.07      ,0.07        ,86511064 ,0.16     ,12360039 ,0.01        ,515620.53
150    ,Entry Short,Enter Short,2020-10-30 01:00:00,388.32 ,           ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-11-06 01:00:00,403.14 ,220608.5329,-3269418.5,-0.04     ,-0.04       ,83241640 ,0.04     ,3820939.8,0.09        ,7350676.5
151    ,Entry Long ,Enter Long ,2020-11-06 01:00:00,403.14 ,           ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-11-29 13:00:00,534.27 ,196561.8996,25775162  ,0.33      ,0.31        ,109016808,0.55     ,43308484 ,0           ,0
152    ,Entry Short,Enter Short,2020-11-29 13:00:00,534.27 ,           ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-11-30 13:00:00,565.54 ,201868.0727,-6312414.5,-0.06     ,-0.06       ,102704392,0        ,295.32   ,0.11        ,11865805
153    ,Entry Long ,Enter Long ,2020-11-30 13:00:00,565.54 ,           ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2020-12-09 13:00:00,564.61 ,168779.0103,-156964.48,-0        ,-0          ,102547424,0.13     ,11990061 ,0.06        ,5998406
154    ,Entry Short,Enter Short,2020-12-09 13:00:00,564.61 ,           ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2020-12-15 13:00:00,584.09 ,180077.1352,-3507902.5,-0.03     ,-0.03       ,99039520 ,0.05     ,5314076.5,0.06        ,5814690.5
155    ,Entry Long ,Enter Long ,2020-12-15 13:00:00,584.09 ,           ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Open       ,                   ,       ,           ,          ,          ,            ,         ,         ,         ,            ,
